frame,arousal,valence
235,-0.06413526833057404,-0.2432527244091034
236,-0.04532089829444885,-0.2316179871559143
237,-0.00476093590259552,-0.23522931337356567
238,-0.022273559123277664,-0.25713855028152466
239,-0.03336343541741371,-0.24925944209098816
240,-0.02359120175242424,-0.22411736845970154
241,0.04619932174682617,-0.1997925043106079
242,0.017697110772132874,-0.25172021985054016
243,-0.017484411597251892,-0.24922412633895874
244,0.021039724349975586,-0.2537612318992615
245,0.01099357008934021,-0.26259738206863403
246,-0.007125265896320343,-0.256943017244339
247,0.06567446142435074,-0.20559340715408325
248,0.039800167083740234,-0.23669281601905823
249,0.018173828721046448,-0.29493170976638794
250,0.014768421649932861,-0.2892603278160095
251,0.009450837969779968,-0.23484739661216736
252,0.015164285898208618,-0.23194220662117004
253,0.009586401283740997,-0.22901690006256104
254,0.09734219312667847,-0.11905379593372345
255,0.005803242325782776,-0.22089317440986633
256,0.00023069605231285095,-0.23086434602737427
257,0.13358552753925323,-0.09592992812395096
258,0.014198094606399536,-0.24284720420837402
259,0.05471198260784149,-0.17957177758216858
260,-0.1012095957994461,-0.1994972676038742
261,-0.03797668218612671,-0.17747944593429565
262,-0.05652482062578201,-0.11543260514736176
263,-0.051376331597566605,-0.1684352457523346
264,0.03874056041240692,-0.19283093512058258
265,-0.008928202092647552,-0.22246724367141724
266,-0.010292984545230865,-0.23370060324668884
267,0.021173745393753052,-0.24398386478424072
268,0.026469029486179352,-0.23750457167625427
269,0.0316343829035759,-0.23240536451339722
270,-0.015923313796520233,-0.23853883147239685
271,-0.020207300782203674,-0.2193276286125183
272,-0.003451034426689148,-0.10348641872406006
273,-0.1140720546245575,-0.025182180106639862
274,-0.19271023571491241,-0.027824625372886658
275,-0.1301315724849701,-0.0638146623969078
276,-0.13960862159729004,-0.06501650810241699
277,-0.18103353679180145,-0.044539161026477814
278,-0.14419279992580414,-0.009817369282245636
279,-0.13092920184135437,0.019222863018512726
280,-0.13562312722206116,0.0025899410247802734
281,-0.12343204021453857,-0.041533708572387695
282,-0.12383317202329636,-0.030891835689544678
283,-0.13831260800361633,0.01376412808895111
284,-0.14130251109600067,0.023796238005161285
285,0.05435439199209213,-0.1349647492170334
286,0.029543206095695496,-0.18130016326904297
287,0.0008482858538627625,-0.18485285341739655
288,-0.041926782578229904,-0.21356284618377686
289,-0.06945253163576126,-0.2536678612232208
290,-0.04791969060897827,-0.03013835847377777
291,0.009058363735675812,-0.18134286999702454
292,-0.17713701725006104,0.023590058088302612
293,-0.1626482754945755,-0.010666601359844208
294,-0.14150798320770264,0.03070053458213806
295,-0.005327034741640091,-0.16556860506534576
296,0.013256236910820007,-0.10625806450843811
297,-0.19708268344402313,0.01939518004655838
298,-0.21423140168190002,0.01658158004283905
299,-0.002029888331890106,-0.023121394217014313
300,0.05063551664352417,-0.15299811959266663
301,0.019901573657989502,-0.1981959342956543
302,0.030265748500823975,-0.13981041312217712
303,-0.1611342430114746,-0.25799763202667236
304,-0.2275860607624054,-0.17524421215057373
305,-0.10944051295518875,-0.16001227498054504
306,0.046650052070617676,-0.2115509957075119
307,0.03404192626476288,-0.15988078713417053
308,0.061490610241889954,-0.14884638786315918
309,0.02370361238718033,-0.18378213047981262
310,0.038580626249313354,-0.18697607517242432
311,0.09703080356121063,-0.12540414929389954
312,0.09642821550369263,-0.14214271306991577
313,0.057326540350914,-0.12761160731315613
314,0.005456157028675079,-0.22755348682403564
315,-0.09275658428668976,-0.13067626953125
316,-0.05543772876262665,-0.07319673150777817
317,-0.04856323450803757,-0.0790766179561615
318,-0.035752713680267334,-0.07001244276762009
319,-0.06509672850370407,-0.023722223937511444
320,-0.11659002304077148,-0.0976189449429512
321,-0.0898803174495697,-0.14363011717796326
322,0.000925213098526001,-0.08913128823041916
323,0.05913413316011429,-0.034223005175590515
324,2.436339855194092e-06,-0.18788644671440125
325,-0.12047908455133438,-0.3207058608531952
326,0.0859609991312027,-0.125105082988739
327,0.12687931954860687,-0.08328089118003845
328,0.1131085753440857,-0.10756684839725494
329,0.10014675557613373,-0.04692041128873825
330,0.1260489523410797,-0.13475632667541504
331,0.14316828548908234,-0.23567110300064087
332,-0.045065052807331085,-0.09363815188407898
333,-0.06281889230012894,-0.03855042904615402
334,0.10632608830928802,-0.04218587279319763
335,0.08441074192523956,-0.07208433002233505
336,0.14099670946598053,-0.11607759445905685
337,0.13174183666706085,-0.09838011115789413
338,0.13556411862373352,-0.20735900104045868
339,0.09582927823066711,-0.15819936990737915
340,0.10868014395236969,-0.1005743220448494
341,0.09625124931335449,-0.12324713915586472
342,0.0033973753452301025,-0.23319992423057556
343,-0.025279484689235687,-0.15059128403663635
344,-0.010072819888591766,-0.11545348912477493
345,-0.08839467912912369,-0.16934442520141602
346,-0.12402335554361343,-0.15393519401550293
347,-0.13942235708236694,-0.1649475395679474
348,0.03347289562225342,-0.18508011102676392
349,-0.030076704919338226,-0.2414095103740692
350,-0.09334983676671982,-0.29996776580810547
351,-0.2123313546180725,-0.25813502073287964
352,-0.17818652093410492,-0.22988441586494446
353,-0.1483461558818817,-0.2118123322725296
354,0.008610785007476807,-0.22587305307388306
355,0.05120912194252014,-0.12308599799871445
356,0.045108214020729065,-0.09210089594125748
357,0.014132872223854065,-0.06046587973833084
358,0.009243346750736237,-0.0734136626124382
359,-0.00984412431716919,-0.020658358931541443
360,0.05928228050470352,-0.21405133605003357
361,0.0774783045053482,-0.19326230883598328
362,0.11312645673751831,-0.1858898401260376
363,0.05280936509370804,-0.21878930926322937
364,0.07374870777130127,-0.22031012177467346
365,0.08758699893951416,-0.19290170073509216
366,0.0620063841342926,-0.25680917501449585
367,0.09071728587150574,-0.24156725406646729
368,0.06345438212156296,-0.26725730299949646
369,0.05852775275707245,-0.24141165614128113
370,0.043228134512901306,-0.283944696187973
371,0.06672640144824982,-0.26988667249679565
372,0.0552729070186615,-0.28125935792922974
373,0.08477678894996643,-0.20329546928405762
374,0.08472850918769836,-0.15671983361244202
375,0.10773761570453644,-0.13307538628578186
376,0.12625151872634888,-0.16240373253822327
377,0.09419958293437958,-0.16705387830734253
378,0.09832316637039185,-0.19286492466926575
379,0.08197343349456787,-0.19075632095336914
380,0.10338377952575684,-0.18152979016304016
381,0.10523071885108948,-0.1919509470462799
382,0.11035248637199402,-0.18567419052124023
383,0.10559813678264618,-0.18805691599845886
384,0.08913116157054901,-0.2165287733078003
385,0.07095205783843994,-0.2317982017993927
386,0.0734635591506958,-0.21604016423225403
387,0.06753410398960114,-0.21412023901939392
388,0.0737103819847107,-0.2148779332637787
389,0.04564254730939865,-0.2537475824356079
390,0.05069710314273834,-0.22942185401916504
391,0.0751650333404541,-0.18681448698043823
392,0.08505561947822571,-0.21755540370941162
393,0.08630263805389404,-0.1949855089187622
394,0.08566522598266602,-0.23438239097595215
395,0.09464491903781891,-0.2277539074420929
396,0.10815349221229553,-0.16614577174186707
397,0.09058961272239685,-0.19846192002296448
398,0.09953257441520691,-0.17734533548355103
399,0.062201932072639465,-0.20295171439647675
400,0.09482735395431519,-0.2035214900970459
401,0.10466976463794708,-0.2063353955745697
402,0.09234346449375153,-0.20693042874336243
403,0.07552655041217804,-0.1957153081893921
404,0.08312834799289703,-0.18578478693962097
405,0.08270958065986633,-0.1882178783416748
406,0.045016974210739136,-0.22951838374137878
407,0.04996903985738754,-0.21539849042892456
408,0.07969647645950317,-0.20972555875778198
409,0.05149923264980316,-0.06017685681581497
410,0.0797543078660965,-0.047975942492485046
411,0.10366709530353546,-0.09688503295183182
412,0.12494620680809021,-0.1356867253780365
413,0.06715340912342072,-0.12653988599777222
414,0.08713629841804504,-0.2669026851654053
415,-0.020678691565990448,-0.19266679883003235
416,-0.0031356215476989746,-0.17058494687080383
417,-0.051303498446941376,-0.1010655090212822
418,-0.012635037302970886,-0.09909196943044662
419,-0.03513060510158539,-0.08929897844791412
420,0.22563964128494263,0.017058663070201874
421,0.18329061567783356,-0.0599224790930748
422,0.025951825082302094,-0.31713974475860596
423,-0.03983516991138458,-0.1520707607269287
424,-0.09796115756034851,-0.2112460881471634
425,-0.10798962414264679,-0.18039438128471375
426,0.00958079844713211,-0.23672950267791748
427,0.14144578576087952,-0.15642313659191132
428,0.16539153456687927,-0.13769879937171936
429,0.14524640142917633,-0.09423168748617172
430,0.1699514538049698,-0.04113123565912247
431,0.17144685983657837,-0.06736236065626144
432,0.16852326691150665,-0.11674853414297104
433,0.1280212551355362,-0.1513691246509552
434,0.07293596863746643,-0.06576558947563171
435,0.10136145353317261,-0.23188477754592896
436,0.06412109732627869,-0.16500946879386902
437,0.09173214435577393,-0.19845637679100037
438,0.1399470567703247,-0.0842444971203804
439,0.1171826422214508,-0.07952982932329178
440,0.019060224294662476,-0.10184860229492188
441,0.11182092130184174,-0.09438159316778183
442,0.10590130090713501,-0.16125881671905518
443,0.07484659552574158,-0.20494240522384644
444,0.058824390172958374,-0.1873161494731903
445,0.05034109205007553,-0.07434093952178955
446,0.03625539690256119,-0.15450868010520935
447,0.09052340686321259,-0.15480300784111023
448,0.04694622755050659,-0.13122659921646118
449,0.0029679089784622192,-0.07904000580310822
450,0.10927237570285797,-0.1381451040506363
451,-0.06338343769311905,-0.30372917652130127
452,0.0892232209444046,-0.18740180134773254
453,0.026811838150024414,-0.24542927742004395
454,-0.08185839653015137,-0.26249176263809204
455,0.05361630767583847,-0.05819501727819443
456,0.06760621070861816,-0.017120443284511566
457,-0.0947592556476593,-0.15858232975006104
458,-0.03197210282087326,-0.1315573900938034
459,-0.02375081181526184,-0.14455711841583252
460,0.2119044065475464,-0.00018586963415145874
461,0.0368986576795578,-0.2152779996395111
462,-0.08344050496816635,-0.2742551267147064
463,-0.054666586220264435,-0.21336984634399414
464,-0.11196908354759216,-0.1394978165626526
465,-0.01810513436794281,-0.190689355134964
466,0.052962273359298706,-0.19925197958946228
467,0.06103505194187164,-0.2119958996772766
468,0.09009213745594025,-0.11605622619390488
469,0.14270401000976562,-0.04631941020488739
470,0.094877690076828,-0.06406824290752411
471,0.05306234210729599,-0.21138453483581543
472,0.04516790807247162,-0.2438206970691681
473,0.07691499590873718,-0.2002505660057068
474,0.09768389165401459,-0.19116586446762085
475,0.08652457594871521,-0.20374315977096558
476,0.061446331441402435,-0.19956156611442566
477,-0.030219629406929016,-0.30325597524642944
478,0.035927511751651764,-0.19974271953105927
479,0.05172941833734512,-0.062044866383075714
480,0.05220700800418854,-0.309915691614151
481,0.06432110071182251,-0.23332786560058594
482,0.055971428751945496,-0.2307816743850708
483,0.08139106631278992,-0.20935603976249695
484,0.07399129867553711,-0.22826775908470154
485,0.06231190264225006,-0.2081175148487091
486,0.06998216360807419,-0.21880653500556946
487,0.08084267377853394,-0.23924145102500916
488,-0.013894744217395782,-0.28001120686531067
489,-0.15874159336090088,-0.31078001856803894
490,-0.15613868832588196,-0.2623828947544098
491,-0.0272199884057045,-0.16660624742507935
492,-0.03456822782754898,-0.18365851044654846
493,-0.04486484080553055,-0.24848225712776184
494,-0.003995336592197418,-0.2129865288734436
495,0.06962843984365463,-0.18572726845741272
496,0.04979630559682846,-0.18181687593460083
497,0.04580509662628174,-0.1636233627796173
498,0.024239927530288696,-0.18072043359279633
499,0.066923588514328,-0.052811674773693085
500,0.06722912937402725,-0.17325729131698608
501,0.11789403855800629,-0.08231145888566971
502,0.009107440710067749,-0.13298627734184265
503,0.004405468702316284,-0.2306954264640808
504,0.03854230046272278,-0.21145084500312805
505,0.00017881765961647034,-0.23394426703453064
506,0.037266336381435394,-0.06556504219770432
507,0.008046716451644897,-0.03234543651342392
508,0.09753187000751495,-0.12385765463113785
509,-0.04079408198595047,-0.059285812079906464
510,0.07041598856449127,-0.13389356434345245
511,0.005041487514972687,-0.15583930909633636
512,0.027323521673679352,-0.23314568400382996
513,0.049337565898895264,-0.1883050799369812
514,0.04193057119846344,-0.11073047667741776
515,0.06727229058742523,-0.20008647441864014
516,0.07092209160327911,-0.1186031624674797
517,0.036794617772102356,-0.19283556938171387
518,0.05064304172992706,-0.07668156921863556
519,0.02860109508037567,-0.04767739027738571
520,0.03017541766166687,-0.17194131016731262
521,0.04681715369224548,-0.11098819226026535
522,0.06784425675868988,-0.15681922435760498
523,0.0619349405169487,-0.1433691680431366
524,0.08522848784923553,-0.04396327584981918
525,0.09421288967132568,-0.09805463999509811
526,0.08995695412158966,-0.11485455185174942
527,0.09734295308589935,-0.18769606947898865
528,0.0765584409236908,-0.23239266872406006
529,0.017650239169597626,-0.28623345494270325
530,0.049897775053977966,-0.20410341024398804
531,0.06449764221906662,-0.17438481748104095
532,0.10472990572452545,-0.17359265685081482
533,0.10209617018699646,-0.14013272523880005
534,0.11257629096508026,-0.1384824812412262
535,0.04937808960676193,-0.20031094551086426
536,0.07782584428787231,-0.24664071202278137
537,0.009829774498939514,-0.2915650010108948
538,0.02752387523651123,-0.26595544815063477
539,0.015283241868019104,-0.23507779836654663
540,0.07780027389526367,-0.2262786328792572
541,0.06549349427223206,-0.15123385190963745
542,0.060330286622047424,-0.15549495816230774
543,0.04173343628644943,-0.25255754590034485
544,0.08273053169250488,-0.12564539909362793
545,0.0014916174113750458,-0.158585786819458
546,-0.11158449947834015,-0.3258940875530243
547,0.058125659823417664,-0.06878752261400223
548,0.023929327726364136,-0.22806423902511597
549,0.046439215540885925,-0.11641355603933334
550,0.0915989875793457,-0.21156200766563416
551,0.07464326918125153,-0.11257461458444595
552,0.08521315455436707,-0.17912337183952332
553,0.06131918728351593,-0.21883532404899597
554,0.09917473793029785,-0.22457125782966614
555,0.05821007490158081,-0.21292954683303833
556,0.08460895717144012,-0.17256739735603333
557,0.08086127042770386,-0.26783278584480286
558,0.07006794959306717,-0.2612125277519226
559,0.026616781949996948,-0.27577099204063416
560,0.051700614392757416,-0.26331445574760437
561,0.07867074012756348,-0.1877535581588745
562,0.07208839058876038,-0.23301875591278076
563,0.06691095232963562,-0.24181032180786133
564,0.016895562410354614,-0.22229251265525818
565,0.04297155141830444,-0.14184629917144775
566,0.07527612149715424,-0.15316137671470642
567,0.07271778583526611,-0.1434544324874878
568,0.0482640415430069,-0.08614759892225266
569,0.07590079307556152,-0.15378999710083008
570,0.043682023882865906,-0.1408315896987915
571,0.07860103249549866,-0.1567915678024292
572,0.04997570812702179,-0.13538050651550293
573,0.06323641538619995,-0.1374933123588562
574,0.0546875074505806,-0.222159743309021
575,0.033721938729286194,-0.1584203541278839
576,0.05941349267959595,-0.16194576025009155
577,0.059922948479652405,-0.1706090271472931
578,0.050253838300704956,-0.22508478164672852
579,0.04842770844697952,-0.17723426222801208
580,0.07724767923355103,-0.24064293503761292
581,0.03919762372970581,-0.24190762639045715
582,0.061721622943878174,-0.2353701889514923
583,0.06486938893795013,-0.21807146072387695
584,0.06407113373279572,-0.21493962407112122
585,0.0734112560749054,-0.25867760181427
586,0.10337340831756592,-0.24228137731552124
587,0.06258625537157059,-0.26199451088905334
588,0.03626352548599243,-0.29247385263442993
589,0.06274626404047012,-0.22535619139671326
590,0.076398566365242,-0.25747159123420715
591,0.06740517169237137,-0.26000523567199707
592,0.057356372475624084,-0.2657421827316284
593,0.045499831438064575,-0.27002155780792236
594,0.06099165976047516,-0.27275243401527405
595,0.05464012175798416,-0.28291749954223633
596,-0.15236052870750427,-0.22311067581176758
597,-0.13748158514499664,-0.23074543476104736
598,-0.04625799506902695,-0.15000510215759277
599,-0.0718260332942009,-0.1648179441690445
600,-0.05525510758161545,-0.1835743486881256
601,-0.05815446376800537,-0.11107075214385986
602,-0.043147675693035126,-0.06937874108552933
603,-0.08390197902917862,-0.08464717119932175
604,-0.14947082102298737,-0.20032811164855957
605,-0.12950095534324646,-0.1100391373038292
606,-0.11089777201414108,-0.07470732927322388
607,-0.06990918517112732,-0.07049074023962021
608,-0.10472437739372253,-0.08860119432210922
609,-0.1034800261259079,-0.12930887937545776
610,-0.09588795900344849,-0.11650346964597702
611,-0.041441645473241806,-0.04449225217103958
612,0.06365789473056793,-0.12420275807380676
613,0.2375391125679016,-0.061332471668720245
614,0.11950527131557465,-0.15939036011695862
615,-0.020972520112991333,-0.11280300468206406
616,-0.0780145600438118,-0.1301771104335785
617,-0.04420415684580803,-0.008960828185081482
618,-0.09295657277107239,0.042991943657398224
619,0.005537770688533783,-0.18240870535373688
620,0.07362040877342224,0.00020104646682739258
621,0.0719718486070633,-0.1840416043996811
622,0.011640697717666626,-0.1599932312965393
623,-0.05643400922417641,-0.010717205703258514
624,0.00393996387720108,-0.045760031789541245
625,0.0229666605591774,-0.05852147936820984
626,-0.01563238352537155,-0.08822566270828247
627,0.012439616024494171,-0.16273650527000427
628,0.07190248370170593,-0.17766079306602478
629,0.08795368671417236,-0.15572406351566315
630,0.03221021592617035,-0.19807961583137512
631,0.0679294541478157,-0.23262852430343628
632,0.1275700479745865,-0.2132781744003296
633,0.12978599965572357,-0.1947656273841858
634,0.08805502951145172,-0.1657567322254181
635,0.12602341175079346,-0.16828995943069458
636,0.027991749346256256,-0.21251925826072693
637,-0.031378619372844696,-0.09003370255231857
638,0.016905084252357483,-0.14346101880073547
639,0.013527512550354004,-0.11801527440547943
640,0.02046699821949005,-0.00404764711856842
641,0.1238250732421875,-0.1229359433054924
642,0.09584608674049377,-0.16348472237586975
643,-0.01011630892753601,-0.2431911826133728
644,-0.13180673122406006,-0.1335224211215973
645,-0.1243894100189209,-0.15252935886383057
646,0.12684598565101624,-0.08661029487848282
647,0.08851601183414459,-0.12490751594305038
648,0.14318960905075073,-0.002135664224624634
649,0.10446964204311371,-0.17837373912334442
650,0.09241804480552673,-0.19228997826576233
