frame,arousal,valence
83,0.007643751800060272,-0.33046507835388184
84,-0.07662343978881836,-0.35634854435920715
85,-0.005956269800662994,-0.37666162848472595
86,-0.08923937380313873,-0.3051847219467163
87,-0.07559341937303543,-0.35875311493873596
88,-0.0009094774723052979,-0.3630656898021698
89,-0.1274460405111313,-0.33342522382736206
90,-0.09659185260534286,-0.3459721505641937
91,-0.04692700505256653,-0.40237775444984436
92,-0.03310016542673111,-0.2948078513145447
93,-0.07164142280817032,-0.2573879659175873
94,-0.06848141551017761,-0.3553907871246338
95,0.02906620502471924,-0.29223576188087463
96,0.012858808040618896,-0.3375568389892578
97,-0.13995245099067688,-0.1879153698682785
98,-0.04226921498775482,-0.27730268239974976
99,-0.014695234596729279,-0.28452324867248535
100,-0.07758623361587524,-0.22362050414085388
101,-0.06903687119483948,-0.2847941219806671
102,0.014011263847351074,-0.34974244236946106
103,-0.06843653321266174,-0.3157513439655304
104,-0.0607227087020874,-0.32511234283447266
105,-0.12174805998802185,-0.23297348618507385
106,-0.07072678208351135,-0.23883119225502014
107,-0.09030857682228088,-0.29444193840026855
108,-0.06873480975627899,-0.25083407759666443
109,0.10186997056007385,-0.3364117443561554
110,-0.18882983922958374,-0.21050220727920532
111,-0.2126070261001587,-0.19437190890312195
112,-0.23283612728118896,-0.2722097933292389
113,-0.08070099353790283,-0.23699846863746643
114,-0.06103726476430893,-0.1795347034931183
115,0.012790925800800323,-0.13925430178642273
116,0.10495787858963013,-0.20546096563339233
117,0.11461476981639862,-0.1962892711162567
118,0.07712259888648987,-0.18105190992355347
119,0.06407464295625687,-0.19640201330184937
120,0.06697957217693329,-0.14244499802589417
121,0.04288005828857422,-0.11366983503103256
122,0.16060219705104828,-0.031415440142154694
123,0.25884902477264404,-0.010891430079936981
124,0.3196216821670532,-0.08009212464094162
125,0.17195451259613037,-0.11059930175542831
126,0.01846570521593094,-0.1471194624900818
127,0.013339586555957794,-0.11451993137598038
128,0.005062125623226166,-0.13102954626083374
129,0.0870361328125,-0.08620119839906693
130,-0.2185080647468567,-0.11648683995008469
131,-0.07677239179611206,-0.07823427021503448
132,-0.0027971938252449036,-0.1375446319580078
133,-0.0931999608874321,-0.1385698765516281
134,-0.03774767369031906,-0.11696387082338333
135,-0.12349417060613632,-0.1677374243736267
136,-0.03215709328651428,-0.12728135287761688
137,-0.02896193601191044,-0.2637386620044708
138,0.29445117712020874,-0.0232706218957901
139,0.20381850004196167,0.02764604240655899
140,-0.07122088968753815,-0.0628761351108551
141,-0.0983046367764473,-0.07643365114927292
142,0.00955614447593689,-0.059102632105350494
143,0.04516701400279999,-0.04247548431158066
144,0.2798399031162262,0.01835484802722931
145,0.014855712652206421,-0.025381915271282196
146,-0.04965337738394737,-0.05785411596298218
147,0.17120106518268585,0.007486395537853241
148,0.3354927897453308,0.06109175831079483
149,0.28377342224121094,-0.06183404475450516
150,0.11285120248794556,-0.1318417638540268
151,0.22683221101760864,-0.18143463134765625
152,-0.03195826709270477,-0.2593535780906677
153,0.11802542209625244,-0.13982757925987244
154,0.1738922894001007,-0.11549092829227448
155,0.07552891969680786,-0.18756571412086487
156,-0.11254553496837616,-0.3123683035373688
157,0.13534650206565857,-0.33166375756263733
158,-0.3605121672153473,-0.009842485189437866
159,-0.24514517188072205,-0.005331054329872131
160,0.056474730372428894,0.3080271780490875
161,0.000202178955078125,0.21620935201644897
162,-0.14743037521839142,0.12029431015253067
163,-0.1969051957130432,0.013303332030773163
164,0.05175425112247467,-0.0930962860584259
165,0.0929735004901886,-0.16616368293762207
166,-0.03453683853149414,-0.29113835096359253
167,0.012970566749572754,-0.3437007963657379
168,0.08119198679924011,-0.36972668766975403
169,-0.22653165459632874,-0.3325522243976593
170,-0.14113637804985046,-0.2902439832687378
171,-0.1045631617307663,-0.39481404423713684
172,-0.0911325216293335,-0.2657078206539154
173,-0.22058942914009094,-0.13840797543525696
174,-0.08914986252784729,-0.14943203330039978
175,0.028741635382175446,-0.40138694643974304
176,0.03597060590982437,-0.4147585928440094
177,0.0810241848230362,-0.43363258242607117
178,0.07441391050815582,-0.34514519572257996
179,-0.17612548172473907,-0.3508937358856201
180,-0.2889488935470581,-0.2798677086830139
181,-0.4297066926956177,-0.2797985374927521
182,-0.3048701286315918,-0.19851429760456085
183,-0.11068440973758698,-0.2772639989852905
184,-0.26851046085357666,-0.18723222613334656
185,-0.1982053518295288,-0.38008376955986023
186,-0.0663638487458229,-0.23762178421020508
187,-0.1729392260313034,-0.4844149649143219
188,-0.15258921682834625,-0.5275577306747437
189,-0.12533226609230042,-0.436971515417099
190,-0.23682475090026855,-0.580720067024231
191,0.02658124268054962,-0.2391994297504425
192,-0.07133204489946365,0.030496828258037567
193,-0.05529378354549408,-0.049190498888492584
194,-0.007401745766401291,-0.2609788477420807
195,0.32999682426452637,-0.43208035826683044
196,0.0281326025724411,-0.2014879584312439
197,0.5385945439338684,-0.05544108897447586
198,0.12827301025390625,0.048039235174655914
199,0.13079491257667542,-0.11583002656698227
200,-0.032310016453266144,-0.14107871055603027
201,0.29002395272254944,0.013871215283870697
202,-0.1245807632803917,-0.27109915018081665
203,-0.12888950109481812,-0.2899041473865509
204,-0.09445106238126755,-0.27153250575065613
205,-0.08187440782785416,-0.2945076823234558
206,0.07819978892803192,-0.48323121666908264
207,0.25297343730926514,-0.48641523718833923
208,0.03662090003490448,-0.5793390274047852
209,-0.11096464097499847,-0.5232311487197876
210,-0.12063118815422058,-0.37070465087890625
211,-0.05257183313369751,-0.359973669052124
212,0.10244560241699219,-0.30171674489974976
213,0.010622844099998474,-0.2518710494041443
214,0.06543006002902985,-0.2821201980113983
215,0.32791078090667725,-0.3009490668773651
216,0.20824429392814636,-0.3225283920764923
217,0.5706598162651062,-0.3753783702850342
218,0.36378931999206543,-0.34368646144866943
219,0.34507453441619873,-0.23938435316085815
220,0.4143674969673157,-0.12062738835811615
221,0.22098380327224731,-0.3171926438808441
222,0.007489114999771118,-0.14728331565856934
223,0.3170369863510132,-0.3546730875968933
224,-0.0012679509818553925,-0.20700789988040924
225,-0.049104321748018265,-0.20912089943885803
226,-0.07962913066148758,-0.19878415763378143
227,-0.10843721032142639,-0.1849592626094818
228,-0.05283559486269951,-0.19402480125427246
229,-0.02959456294775009,-0.26344236731529236
230,0.04910033196210861,-0.31488776206970215
231,0.08552706241607666,-0.2784833312034607
232,-0.019709262996912003,-0.18851608037948608
233,0.21458375453948975,-0.3677729368209839
234,0.16524164378643036,-0.31684595346450806
235,0.1409110277891159,-0.17298439145088196
236,0.10065507888793945,-0.4373861849308014
237,0.11517047882080078,-0.3210057318210602
238,0.15371055901050568,-0.09209482371807098
239,0.11544021964073181,-0.3643426299095154
240,0.05728849768638611,-0.3291986286640167
241,0.19928330183029175,-0.2607642114162445
242,0.10274404287338257,-0.33347180485725403
243,0.04661142826080322,-0.32482320070266724
244,0.14888286590576172,-0.31935983896255493
245,0.10159468650817871,-0.34659895300865173
246,-0.012333892285823822,-0.22114408016204834
247,0.12170493602752686,-0.21686595678329468
248,-0.016486432403326035,-0.20411036908626556
249,0.06458687782287598,-0.26616477966308594
250,0.08313387632369995,-0.3499644994735718
251,0.4022231101989746,-0.4791436493396759
252,-0.2822537124156952,-0.09748577326536179
253,-0.5738568305969238,-0.22327333688735962
254,-0.5228663086891174,-0.27762046456336975
255,-0.44942396879196167,-0.23816156387329102
256,-0.6137628555297852,-0.2535693347454071
257,-0.641842246055603,-0.23063546419143677
258,0.039202980697155,-0.22300228476524353
259,0.06613622605800629,-0.13066865503787994
260,0.042850300669670105,-0.1676049530506134
261,-0.041059158742427826,-0.28276801109313965
262,0.0037869513034820557,-0.23245501518249512
263,-0.03040701150894165,0.0029008090496063232
264,0.07307577133178711,-0.11430096626281738
265,-0.2809177339076996,-0.07266164571046829
266,-0.10712956637144089,-0.06429009884595871
267,-0.11925668269395828,-0.06422702968120575
268,0.1409418135881424,-0.06289549916982651
269,0.2563280165195465,-0.1267056167125702
270,0.24595078825950623,-0.16384902596473694
271,0.19339752197265625,-0.3210445046424866
272,0.2443990707397461,-0.37837764620780945
273,0.019930094480514526,-0.19610318541526794
274,0.22761282324790955,-0.30046167969703674
275,0.19729793071746826,-0.38107267022132874
276,0.18218962848186493,-0.35089704394340515
277,0.22570475935935974,-0.23500844836235046
278,0.17430871725082397,-0.20479314029216766
279,0.1852153241634369,-0.20870529115200043
280,0.23996156454086304,-0.26733502745628357
281,0.28578439354896545,-0.24778801202774048
282,0.36806732416152954,-0.20416605472564697
283,0.18928518891334534,-0.22287613153457642
284,-0.00612330436706543,-0.1402703821659088
285,-0.20365646481513977,-0.08006586879491806
286,-0.37077200412750244,-0.040819279849529266
287,-0.32096797227859497,-0.06138598918914795
288,-0.12076500058174133,-0.15989968180656433
289,-0.029936745762825012,-0.23256585001945496
290,0.4412182867527008,-0.22102656960487366
291,0.2431371808052063,-0.25281205773353577
292,0.3198765516281128,-0.25136005878448486
293,0.32996562123298645,-0.22049471735954285
294,0.3882846534252167,0.015276528894901276
295,0.37223386764526367,0.2033052146434784
296,0.4806450605392456,0.15534639358520508
297,0.3344912528991699,-0.15712174773216248
298,0.31577569246292114,0.22596517205238342
299,0.2365260124206543,0.2321503460407257
300,0.22473940253257751,0.28256693482398987
301,0.2216370701789856,0.32581496238708496
302,0.28964895009994507,0.013379119336605072
303,0.19853878021240234,-0.08021727204322815
304,0.40486598014831543,-0.5213837623596191
305,0.4893070459365845,-0.5398117899894714
306,0.13015760481357574,-0.19405171275138855
307,0.1746285855770111,-0.18323606252670288
308,0.16524747014045715,0.07977748662233353
309,0.1877245306968689,-0.23679599165916443
310,0.02710866928100586,-0.4405153691768646
311,0.06886474788188934,-0.414407342672348
312,0.005742490291595459,-0.2858033776283264
313,0.17915630340576172,-0.21156153082847595
314,0.16929064691066742,-0.29087862372398376
315,0.40094900131225586,-0.5683833360671997
316,0.32227516174316406,-0.40639209747314453
317,0.17612577974796295,-0.22418531775474548
318,0.11191880702972412,-0.32035788893699646
319,0.07703888416290283,-0.05325394123792648
320,-0.48422104120254517,-0.16735252737998962
321,0.07402724027633667,-0.23756375908851624
322,-0.06062775105237961,-0.2006738781929016
323,-0.07923996448516846,-0.2442450225353241
324,-0.08005990087985992,-0.17741461098194122
325,0.07158252596855164,-0.0843951553106308
326,-0.09886667132377625,-0.11536884307861328
327,0.11756634712219238,-0.16527575254440308
328,0.08847852051258087,-0.19501140713691711
329,0.0716293603181839,-0.19386598467826843
330,-0.1293335109949112,-0.11678539216518402
331,0.021388649940490723,-0.14740604162216187
332,0.200393944978714,-0.1684892773628235
333,-0.021429210901260376,-0.11653432995080948
334,0.19841903448104858,-0.1651914119720459
335,0.14050784707069397,-0.12793812155723572
336,0.1661047637462616,-0.0869002640247345
337,-0.06827601045370102,-0.1529756784439087
338,-0.0631660670042038,-0.1514350175857544
339,-0.16997861862182617,-0.17334318161010742
340,-0.07438928633928299,-0.20433709025382996
341,-0.11082581430673599,-0.1917368769645691
342,-0.06715396046638489,-0.17036771774291992
343,-0.16473832726478577,-0.11957769095897675
344,-0.13454143702983856,-0.11204364150762558
345,-0.3519933819770813,-0.12115190923213959
346,-0.4915398955345154,-0.12154678255319595
347,-0.4781973958015442,-0.14791953563690186
348,-0.4434174597263336,-0.10086704045534134
349,-0.3657924234867096,-0.03436192497611046
350,-0.49036452174186707,-0.17982080578804016
351,-0.3583995997905731,-0.1345992237329483
352,-0.2744981646537781,-0.06246650218963623
353,-0.18864032626152039,-0.013152562081813812
354,-0.3322417736053467,-0.11181339621543884
355,-0.3239927887916565,-0.10437355935573578
356,-0.3004588484764099,-0.11347626149654388
357,-0.34006595611572266,-0.12259416282176971
358,-0.40213465690612793,-0.12374096363782883
359,-0.31227532029151917,-0.11955887079238892
360,-0.2517417371273041,-0.08083727955818176
361,-0.3399272859096527,-0.09132333844900131
362,-0.4305723309516907,-0.11275042593479156
363,-0.4134000241756439,-0.10563526302576065
364,-0.3107492923736572,-0.09691756218671799
365,0.04416888207197189,-0.15773949027061462
366,0.14983201026916504,-0.15355440974235535
367,0.10777005553245544,-0.12825947999954224
368,-0.08349732309579849,-0.07297731935977936
369,-0.035175107419490814,-0.20439493656158447
370,0.0014021992683410645,-0.13549143075942993
371,-0.2965911030769348,-0.1338694989681244
372,-0.1514900028705597,-0.07161331176757812
373,-0.2967725396156311,-0.15333162248134613
374,-0.282710999250412,-0.12910646200180054
375,0.07395687699317932,-0.23450151085853577
376,0.1651613414287567,-0.17822062969207764
377,0.03485193848609924,-0.2150454819202423
378,0.08618584275245667,-0.22670906782150269
379,0.06598085910081863,-0.4398118257522583
380,-0.006726130843162537,-0.09543728828430176
381,0.0345645546913147,-0.12091891467571259
382,-0.3227642774581909,-0.12382867932319641
383,-0.3371870815753937,-0.10332983732223511
384,-0.014622189104557037,-0.20727208256721497
385,-0.0541103333234787,-0.23902016878128052
386,0.08728897571563721,-0.09039511531591415
387,0.059482112526893616,-0.10432320833206177
388,0.0882202684879303,-0.034968599677085876
389,0.10050356388092041,-0.3940447270870209
390,0.016243010759353638,-0.3815096318721771
391,0.15374423563480377,-0.44229063391685486
392,0.2293298840522766,-0.3311615586280823
393,0.25321894884109497,-0.3132048547267914
394,0.3148597180843353,-0.4253952205181122
395,0.2592138350009918,-0.4791319668292999
396,0.23822394013404846,-0.17619511485099792
397,0.39108842611312866,-0.4293563663959503
398,0.2944217324256897,-0.5135725140571594
399,0.3391830325126648,-0.4492950141429901
400,0.18417386710643768,-0.41708797216415405
401,0.3763759136199951,-0.46179017424583435
402,0.19876405596733093,-0.4175747334957123
403,0.054625846445560455,-0.3226240873336792
404,0.09478268027305603,-0.374178409576416
405,-0.009705372154712677,-0.38750436902046204
406,0.047383926808834076,-0.39395835995674133
407,0.2205548882484436,-0.3629302978515625
408,0.20313608646392822,-0.27150219678878784
409,0.11874756217002869,-0.10493230819702148
410,0.14177066087722778,-0.24732130765914917
411,0.19769597053527832,-0.2729094326496124
412,0.1630546748638153,-0.1795404553413391
413,0.16042685508728027,-0.1650283932685852
414,-0.04514293372631073,-0.33186477422714233
415,-0.004685357213020325,-0.26120859384536743
416,-0.08139428496360779,-0.2873195707798004
417,0.03293032944202423,-0.12382925301790237
418,-0.16118477284908295,-0.0156291201710701
419,-0.17225190997123718,-0.05046822875738144
420,-0.16372394561767578,-0.06035768240690231
421,0.15066125988960266,0.14920178055763245
422,0.18948662281036377,0.11802751570940018
423,0.029189877212047577,-0.2651030421257019
424,0.07001811265945435,-0.21546748280525208
425,0.05355421453714371,-0.2329205572605133
426,0.12510520219802856,-0.35764792561531067
427,0.1677350252866745,-0.16184477508068085
428,0.03435558080673218,-0.27495646476745605
429,-0.002021394670009613,-0.25910818576812744
430,0.07493926584720612,-0.13741794228553772
431,0.05928521603345871,-0.134605273604393
432,-0.10649928450584412,-0.02852557972073555
433,0.043054141104221344,-0.07096583396196365
434,-0.11423186957836151,0.0007163658738136292
435,0.07914416491985321,0.08998433500528336
436,0.10710099339485168,-0.06819207966327667
437,0.08994671702384949,-0.07854416966438293
438,-0.07073253393173218,-0.07143224775791168
439,-0.12552732229232788,-0.09543625265359879
440,-0.17008011043071747,-0.12222938984632492
441,-0.12165771424770355,-0.10557029396295547
442,-0.07847879081964493,-0.056055858731269836
443,-0.13828371465206146,-0.129113107919693
444,-0.0980294868350029,-0.13323381543159485
445,-0.15783041715621948,-0.1346178948879242
446,-0.05107732117176056,-0.09672339260578156
447,-0.17313095927238464,-0.12243139743804932
448,-0.016837552189826965,-0.05614461004734039
449,-0.15291495621204376,-0.04636746644973755
450,-0.2913089394569397,-0.10950277000665665
451,-0.20373396575450897,-0.1769041121006012
452,-0.14045032858848572,-0.11648540943861008
453,-0.10415063053369522,-0.2387622594833374
454,0.029097847640514374,-0.2767546772956848
455,0.061311788856983185,-0.22609153389930725
456,0.23259523510932922,0.06433386355638504
457,0.21174529194831848,-0.2769700288772583
458,0.15329714119434357,-0.013098016381263733
459,0.06891146302223206,-0.19953691959381104
460,0.0359412282705307,-0.21534383296966553
461,0.09501023590564728,-0.1602364182472229
462,0.2730036973953247,0.08728782087564468
463,-0.09124500304460526,-0.11325068026781082
464,-0.09046158194541931,-0.13730767369270325
465,-0.002391517162322998,-0.28318068385124207
466,0.13675257563591003,-0.02151814103126526
467,0.14117591083049774,-0.15382176637649536
468,0.2766115069389343,-0.14176873862743378
469,0.20686358213424683,-0.2605290710926056
470,0.2655203342437744,-0.4026365280151367
471,0.21889641880989075,-0.1376246064901352
472,0.2545226216316223,-0.6267017722129822
473,0.22165650129318237,-0.13381841778755188
474,-0.15627193450927734,-0.15034563839435577
475,-0.14863723516464233,-0.13587170839309692
476,-0.2003217339515686,-0.13344883918762207
477,0.5216959714889526,-0.20206120610237122
478,0.902299702167511,-0.11594480276107788
479,0.05533096194267273,-0.10862612724304199
480,0.4198331832885742,-0.3528594672679901
481,-0.1472013294696808,-0.2267114818096161
482,0.10850045084953308,-0.07911378145217896
483,0.11634236574172974,-0.02302967756986618
484,0.22079846262931824,-0.09656129032373428
485,0.11881516873836517,0.10247739404439926
486,0.13938109576702118,0.08326416462659836
487,-0.08312121033668518,-0.20874649286270142
488,-0.03064081072807312,0.11678891628980637
489,0.11695066094398499,0.13900050520896912
490,0.11875618994235992,0.1865755021572113
491,0.056793153285980225,0.11910880357027054
492,-0.040118664503097534,0.20867875218391418
493,-0.0034241527318954468,-0.003617212176322937
494,-0.06313273310661316,0.0027617737650871277
495,-0.026139825582504272,-0.003215871751308441
496,-0.05166175961494446,-0.016901813447475433
497,-0.014215603470802307,-0.1878761649131775
498,-0.009059503674507141,-0.19409552216529846
499,-0.03785741329193115,-0.031531043350696564
500,-0.03138154745101929,-0.2406204640865326
501,-0.009392082691192627,-0.08023149520158768
502,-0.08261045813560486,-0.060367606580257416
503,-0.095773845911026,0.17128437757492065
504,0.0011401921510696411,0.4623089134693146
505,-0.06162048876285553,0.33296895027160645
506,-0.11046142876148224,0.24467739462852478
507,0.07992064952850342,0.16922610998153687
508,0.3616882562637329,-0.1180623471736908
509,0.3762208819389343,0.11172636598348618
510,-0.12161780893802643,-0.02636772394180298
511,-0.17732959985733032,-0.11929541081190109
512,0.45540738105773926,0.6160379648208618
513,-0.2459147572517395,-0.13069680333137512
514,0.04386343061923981,-0.06359964609146118
515,0.04083876311779022,0.05275069922208786
516,-0.12396536767482758,0.03471996635198593
517,-0.11486414074897766,-0.19072109460830688
518,-0.14009343087673187,-0.11202846467494965
519,-0.1742546558380127,-0.08734630048274994
520,-0.1703905314207077,-0.004977323114871979
521,0.1263304501771927,0.09230893105268478
522,0.12492027878761292,0.21709680557250977
523,-0.08124434947967529,0.17875447869300842
524,-0.01576894521713257,0.17000949382781982
525,-0.2827746868133545,0.020417295396327972
526,-0.19125112891197205,0.07894284278154373
527,-0.19142606854438782,-0.031571172177791595
528,-0.0887170135974884,0.0364900603890419
529,-0.14855079352855682,0.02497246116399765
530,0.010538116097450256,0.3914121687412262
531,-0.17719732224941254,0.08368126302957535
532,-0.21488571166992188,0.314265638589859
533,-0.1877545863389969,0.005392193794250488
534,0.0828673243522644,-0.17303913831710815
535,0.09355390071868896,-0.013401679694652557
536,-0.005358465015888214,-0.062450118362903595
537,-0.09464258700609207,-0.1748049259185791
538,0.028965502977371216,-0.32478728890419006
539,-0.12620218098163605,-0.16510611772537231
540,-0.030792690813541412,0.12133980542421341
541,-0.042664289474487305,0.2148420512676239
542,-0.13294358551502228,0.10756468027830124
543,-0.14722448587417603,0.16413605213165283
544,0.2194683849811554,0.20419177412986755
545,-0.1379213184118271,-0.0037001296877861023
546,0.0032492540776729584,0.03994635492563248
547,0.1502111852169037,0.2859652042388916
548,0.32648664712905884,0.060572199523448944
549,0.03301755338907242,-0.03728623688220978
550,-0.01682642102241516,-0.01041024923324585
551,-0.009798407554626465,-0.032942645251750946
552,0.11190307140350342,-0.10447613894939423
553,0.017173051834106445,-0.0018991827964782715
554,0.16885492205619812,-0.22885698080062866
555,0.008463546633720398,-0.2044401913881302
556,-0.009079478681087494,-0.1555538773536682
557,-0.2731872797012329,-0.0817488357424736
558,-0.20862950384616852,-0.12496016919612885
559,-0.11727975308895111,-0.13174359500408173
560,-0.1656576693058014,-0.15713560581207275
561,-0.16311269998550415,-0.05161897838115692
562,-0.3172796666622162,0.03723762184381485
563,-0.25054287910461426,-0.06221438944339752
564,-0.023679472506046295,-0.17534956336021423
565,-0.08737767487764359,-0.018992625176906586
566,0.18720772862434387,-0.0035719648003578186
567,-0.2155584692955017,-0.13232769072055817
568,0.0914650708436966,-0.12288273870944977
569,-0.03930698335170746,-0.04168413579463959
570,-0.17841598391532898,-0.037466343492269516
571,-0.05949065834283829,-0.08033455908298492
572,0.09515179693698883,-0.07873664796352386
573,-0.05526179075241089,-0.08518384397029877
574,-0.05665002763271332,-0.06459987163543701
575,0.10940206050872803,-0.16641753911972046
576,-0.14364323019981384,-0.07985064387321472
577,0.2151525616645813,-0.20874226093292236
578,0.030046656727790833,-0.1325668841600418
579,0.2153642475605011,-0.14839215576648712
580,0.06615395843982697,-0.2837342917919159
581,0.03117525577545166,0.12433496862649918
582,-0.0629308670759201,-0.05821002274751663
583,0.3748989999294281,-0.10113027691841125
584,0.30213338136672974,-0.4945266544818878
585,0.05887964367866516,-0.37560370564460754
586,0.1188170313835144,-0.34489983320236206
587,-0.04474380239844322,0.22892943024635315
588,0.21694079041481018,-0.23324990272521973
589,0.34796756505966187,-0.039735548198223114
590,0.4803895950317383,-0.24158784747123718
591,0.06033921241760254,0.10067618638277054
592,0.051019154489040375,0.14310413599014282
593,-0.07665679603815079,0.22767290472984314
594,0.2523488998413086,0.08374420553445816
595,0.2141152024269104,0.10577187687158585
596,0.40133851766586304,-0.157925546169281
597,0.4277239441871643,-0.32512760162353516
598,0.4973583221435547,-0.3194042444229126
599,0.04293820261955261,-0.08519315719604492
600,0.0019430853426456451,-0.035719096660614014
601,-0.12417598813772202,-0.09352415055036545
602,0.46680617332458496,-0.384078711271286
603,0.6512360572814941,-0.4138078987598419
604,0.5962076187133789,-0.38078707456588745
605,0.12028057873249054,-0.2503201365470886
606,0.084133580327034,-0.272735059261322
607,0.31425783038139343,-0.17418935894966125
608,0.6467893123626709,-0.09749830514192581
609,0.44911623001098633,0.0574403777718544
610,-0.39638495445251465,0.1602415144443512
611,0.08394134044647217,0.3097818195819855
612,0.21006914973258972,0.24387121200561523
613,0.11210530996322632,0.11145726591348648
614,0.3732062578201294,0.1980423927307129
615,0.5248910188674927,-0.31515222787857056
616,0.46822941303253174,-0.372857928276062
617,0.30119597911834717,-0.012707851827144623
618,-0.17483069002628326,-0.2222009003162384
619,0.1455552875995636,-0.051991838961839676
620,0.17996665835380554,-0.06069182977080345
621,0.3018353581428528,-0.2589217722415924
622,0.2981898784637451,0.004133276641368866
623,0.23516875505447388,-0.1945485770702362
624,0.2592543363571167,0.13172346353530884
625,-0.04057599604129791,-0.02748849242925644
626,-0.0017027780413627625,-0.07991247624158859
627,0.20800933241844177,0.02475772798061371
628,0.24352377653121948,0.049639590084552765
629,0.1734619438648224,-0.01886836439371109
630,-0.11470303684473038,-0.0772595927119255
631,-0.029197081923484802,-0.22337621450424194
632,0.07499034702777863,-0.28595060110092163
633,0.14992138743400574,-0.25114303827285767
634,0.09474790096282959,-0.21687236428260803
635,0.29809433221817017,-0.1897745430469513
636,0.4376898407936096,0.17518079280853271
637,0.2631664276123047,-0.01539003849029541
638,-0.08306175470352173,0.013582117855548859
639,-0.0326460599899292,0.19351276755332947
640,-0.267010360956192,-0.12153614312410355
641,-0.06506532430648804,0.04286899417638779
642,-0.20240455865859985,-0.10390899330377579
643,-0.20958219468593597,-0.1669253706932068
644,-0.2885401248931885,-0.20565032958984375
645,-0.15633636713027954,-0.18107189238071442
646,-0.0982460230588913,-0.1211908757686615
647,-0.20796945691108704,-0.13123612105846405
648,-0.22375938296318054,-0.11468647420406342
649,-0.09334929287433624,-0.15778547525405884
650,-0.09568145126104355,-0.15364505350589752
651,0.040262408554553986,-0.2052532136440277
652,0.26061367988586426,-0.14400532841682434
653,0.13411620259284973,-0.26191726326942444
654,0.37054938077926636,-0.19402168691158295
