frame,arousal,valence
141,-0.03754096478223801,-0.052506666630506516
142,-0.3568897545337677,-0.05249512568116188
143,-0.17658153176307678,-0.041056253015995026
144,-0.5119974613189697,-0.1816137433052063
145,-0.1327715963125229,-0.10486768931150436
146,-0.015208583325147629,-0.16949686408042908
147,-0.18146976828575134,-0.02930164337158203
148,-0.19401270151138306,-0.08100269734859467
149,-0.2536225914955139,0.08035651594400406
150,-0.19431500136852264,-0.04178360477089882
151,-0.2740746736526489,-0.13759195804595947
152,-0.08823682367801666,0.11395976692438126
153,0.032677650451660156,-0.12665386497974396
154,0.14606459438800812,-0.1389935314655304
155,-0.20427405834197998,-0.15960907936096191
156,-0.6098825931549072,-0.06464406847953796
157,-0.1352793276309967,-0.14142122864723206
158,-0.3875765800476074,-0.12135447561740875
159,-0.12770432233810425,-0.08827732503414154
160,-0.08783986419439316,-0.0501505583524704
161,-0.09529893100261688,-0.04257967323064804
162,-0.16323140263557434,-0.09264707565307617
163,-0.06135743111371994,-0.07537083327770233
164,0.1910300850868225,-0.0975177213549614
165,0.1009775698184967,-0.08041755855083466
166,0.0916638970375061,-0.10012220591306686
167,-0.04413425922393799,-0.07734963297843933
168,-0.1469430923461914,-0.027339987456798553
169,-0.2129611223936081,-0.05318169295787811
170,-0.12706956267356873,-0.05174117907881737
171,0.10068854689598083,-0.0831415131688118
172,0.22510957717895508,-0.08020712435245514
173,0.21794727444648743,-0.18943673372268677
174,0.44093868136405945,-0.19270023703575134
175,0.1651371419429779,-0.14951267838478088
176,0.32935458421707153,-0.12389823794364929
177,0.29290807247161865,-0.0977945327758789
178,0.2273254692554474,-0.10265717655420303
179,0.226703941822052,-0.08022239804267883
180,0.05787242203950882,-0.11085185408592224
181,0.24693751335144043,-0.1284111738204956
182,0.23669803142547607,-0.08744241297245026
183,0.2510107755661011,-0.01384640485048294
184,0.2535097599029541,-0.017079927027225494
185,0.1192484050989151,-0.0638442412018776
186,0.0453321635723114,0.023362934589385986
187,0.01450510323047638,-0.005885563790798187
188,0.16623114049434662,0.003563337028026581
189,-0.0562109649181366,-0.02897002175450325
190,-0.03710553050041199,-0.03127845749258995
191,0.2745077610015869,0.05650781840085983
192,0.3597610592842102,0.2123536765575409
193,0.3110995888710022,0.21942368149757385
194,0.32471200823783875,0.07992244511842728
195,0.07125723361968994,-0.0031948983669281006
196,-0.1171436533331871,-0.10635069012641907
197,-0.05595611035823822,-0.0913102775812149
198,-0.04413076490163803,-0.008330650627613068
199,-0.005767371505498886,0.08505790680646896
200,-0.24218085408210754,-0.07260362058877945
201,-0.17108848690986633,-0.13491764664649963
202,-0.188333660364151,-0.18023723363876343
203,-0.12667730450630188,-0.026270665228366852
204,-0.07702301442623138,-0.019405953586101532
205,-0.7931374311447144,-0.06213042140007019
206,-0.20497068762779236,-0.06143780052661896
207,-0.05906377732753754,-0.04466131329536438
208,-0.16568630933761597,-0.02110707014799118
209,-0.19630864262580872,-0.06840676069259644
210,-0.24891069531440735,-0.17303410172462463
211,-0.17982600629329681,-0.126248300075531
212,-0.353398859500885,-0.1264454573392868
213,-0.27830997109413147,-0.1077122688293457
214,-0.2243581861257553,-0.06906440854072571
215,-0.16529546678066254,-0.035125982016325
216,-0.13686639070510864,-0.11434903740882874
217,-0.06475138664245605,-0.07115346938371658
218,-0.14939765632152557,-0.05116617679595947
219,-0.1562657356262207,-0.10230027884244919
220,-0.03899093344807625,-0.08931455761194229
221,-0.092465341091156,-0.023025088012218475
222,-0.062079112976789474,-0.04575594142079353
223,-0.04247957840561867,-0.014254651963710785
224,0.056345902383327484,-0.0019277334213256836
225,-0.04236956685781479,-0.026543360203504562
226,-0.03999180346727371,-0.04941815510392189
227,0.0335925817489624,-0.06010262668132782
228,0.09258449077606201,-0.09323529899120331
229,0.03909987211227417,-0.08551764488220215
230,-0.23166154325008392,-0.05755031108856201
231,-0.08377816528081894,-0.13025960326194763
232,-0.12209396064281464,-0.13279962539672852
233,-0.23462891578674316,-0.30574193596839905
234,-0.0308026485145092,-0.10221220552921295
235,-0.08397935330867767,-0.15171384811401367
236,-0.04559791460633278,-0.10047934949398041
237,-0.07058487832546234,-0.095256507396698
238,-0.08628933876752853,-0.10567113757133484
239,-0.0716773122549057,-0.09208546578884125
240,-0.09849150478839874,-0.10277767479419708
241,-0.0007895305752754211,-0.02744230628013611
242,-0.07765809446573257,-0.13417819142341614
243,-0.10289198160171509,-0.16947466135025024
244,-0.018298756331205368,-0.009794265031814575
245,-0.04174160584807396,-0.07655812054872513
246,-0.03245742991566658,-0.03303258866071701
247,-0.0018444471061229706,-0.02411482483148575
248,-0.054809700697660446,-0.06108664721250534
249,-0.09176693111658096,-0.02561233937740326
250,-0.06253888458013535,-0.05706726759672165
251,0.35391560196876526,0.00977412611246109
252,0.46099865436553955,0.030512884259223938
253,0.07201007008552551,-0.041220590472221375
254,0.14366528391838074,-0.08857307583093643
255,-0.0682881698012352,-0.05757613852620125
256,-0.3642835021018982,-0.038183651864528656
257,0.6040107011795044,-0.11382510513067245
258,0.615325391292572,-0.005167387425899506
259,0.5210884213447571,-0.1510235220193863
260,0.07381805777549744,-0.11893871426582336
261,-0.03675883263349533,0.023017175495624542
262,-0.23530268669128418,-0.04376976937055588
263,-0.20373086631298065,-0.04277481883764267
264,0.14738410711288452,-0.11161549389362335
265,-0.2304844856262207,-0.02418426424264908
266,-0.1300767958164215,-0.04122652858495712
267,-0.15797507762908936,-0.025806643068790436
268,-0.16744449734687805,-0.0947631374001503
269,-0.18356049060821533,-0.04400981217622757
270,-0.12721969187259674,-0.06131681799888611
271,0.026718273758888245,-0.14467871189117432
272,-0.23948298394680023,-0.07431041449308395
273,-0.2580972909927368,-0.06811049580574036
274,-0.15161770582199097,-0.09150654077529907
275,-0.30394819378852844,-0.02059905230998993
276,-0.22474908828735352,-0.07007630169391632
277,0.7300838828086853,-0.0380566343665123
278,0.2745414674282074,0.0048562511801719666
279,0.640760600566864,0.10524778813123703
280,-0.09632355719804764,-0.06312747299671173
281,-0.05613113194704056,-0.04249655455350876
282,0.4791354537010193,0.10737805813550949
283,0.19818568229675293,-0.047679461538791656
284,0.5029981732368469,-0.026252828538417816
285,-0.01973743736743927,-0.07865222543478012
286,-0.050486888736486435,-0.06428729742765427
287,0.10492946207523346,-0.1861850619316101
288,-0.2284674048423767,-0.08508092164993286
289,-0.19484232366085052,-0.09261125326156616
290,-0.187825545668602,-0.056676000356674194
291,-0.0764736533164978,-0.15317334234714508
292,0.19626304507255554,-0.09492062032222748
293,0.3902636766433716,-0.06351950019598007
294,0.16982048749923706,-0.10340355336666107
295,-0.02772996388375759,-0.15278640389442444
296,-0.17607906460762024,-0.10626734793186188
297,-0.18026721477508545,-0.06328870356082916
298,-0.19206503033638,-0.024913981556892395
299,-0.2168348878622055,-0.021564126014709473
300,-0.19173157215118408,-0.006223723292350769
301,-0.21624663472175598,-0.05469341203570366
302,-0.22364819049835205,-0.17210808396339417
303,-0.300996333360672,-0.15741991996765137
304,-0.13209348917007446,-0.0375070720911026
305,-0.07317068427801132,-0.09921002388000488
306,-0.1839311718940735,0.039380572736263275
307,-0.1296336054801941,-0.005940049886703491
308,-0.027939192950725555,-0.08408525586128235
309,-0.16685223579406738,-0.046785157173871994
310,-0.11334144324064255,-0.03913980349898338
311,-0.2004288136959076,-0.06037895381450653
312,-0.17024098336696625,-0.040289245545864105
313,-0.1566774547100067,0.03817243129014969
314,-0.21568043529987335,0.024888508021831512
315,-0.19565027952194214,0.01747245341539383
316,-0.18336252868175507,0.016300462186336517
317,-0.22286604344844818,0.0825333520770073
318,0.26687416434288025,-0.10316658020019531
319,-0.05691473186016083,-0.06737922877073288
320,-0.1486007571220398,-0.18524600565433502
321,-0.06914646178483963,-0.019864127039909363
322,-0.43135300278663635,-0.1781410574913025
323,-0.09162163734436035,-0.030876312404870987
324,-0.04651501029729843,0.02911626547574997
325,-0.1061314046382904,0.08455144613981247
326,-0.2129700779914856,0.08181437104940414
327,-0.04660393297672272,-0.04372364282608032
328,-0.019697614014148712,0.10904582589864731
329,-0.06405298411846161,-0.1033780500292778
330,-0.12806373834609985,-0.08812723308801651
331,-0.013091351836919785,-0.04141602665185928
332,-0.005948662757873535,-0.14724916219711304
333,-0.019444651901721954,-0.07929153740406036
334,0.058053940534591675,-0.062465500086545944
335,0.0736958384513855,-0.03761693835258484
336,0.02631647139787674,0.046448685228824615
337,0.05931493639945984,-0.05026284605264664
338,-0.010658815503120422,0.025795765221118927
339,-0.07151556760072708,-0.003598257899284363
340,0.03859002888202667,0.017615586519241333
341,0.3657759726047516,-0.006715461611747742
342,0.4759105443954468,0.09816760569810867
343,0.5624523162841797,0.054288364946842194
344,0.4605099558830261,0.1453375220298767
345,0.44559091329574585,-0.11381242424249649
346,0.39091187715530396,-0.06949863582849503
347,0.07535199820995331,-0.2657328248023987
348,-0.1500837504863739,-0.12335589528083801
349,-0.14887328445911407,-0.17461615800857544
350,-0.2077687680721283,-0.16561707854270935
351,-0.01829540729522705,-0.10612598806619644
352,-0.029195718467235565,-0.014239974319934845
353,-0.05832993984222412,-0.006390273571014404
354,-0.1568276584148407,0.004097051918506622
355,-0.1444588005542755,-0.024282582104206085
356,-0.41612499952316284,-0.08786489069461823
357,-0.13535788655281067,-0.07716116309165955
358,-0.14299702644348145,-0.08928284049034119
359,0.06961456686258316,-0.15254691243171692
360,-0.2288004457950592,-0.03784330561757088
361,-0.14176994562149048,-0.06324390321969986
362,-0.2127171754837036,-0.04283009469509125
363,-0.14762583374977112,-0.054771777242422104
364,-0.09857100248336792,-0.03783801198005676
365,-0.2592373490333557,-0.05498436465859413
366,-0.23655658960342407,-0.051380082964897156
367,-0.27091002464294434,-0.07745635509490967
368,-0.2587847113609314,-0.0380709283053875
369,-0.1729343831539154,-0.037901610136032104
370,0.46791720390319824,-0.217731773853302
371,0.39537087082862854,0.06472758203744888
372,0.46857285499572754,0.1983594000339508
373,0.45490002632141113,0.15847349166870117
374,0.40213727951049805,0.10941741615533829
375,0.5143287181854248,0.14409062266349792
376,0.3471819758415222,-0.05295925587415695
377,0.42629846930503845,0.03465106338262558
378,0.6229966878890991,0.07382095605134964
379,0.4445914328098297,-0.0250142440199852
380,0.11779665946960449,-0.26145321130752563
381,-0.07506905496120453,-0.06691300868988037
382,-0.07419413328170776,0.0073848143219947815
383,0.014569230377674103,-0.10107187926769257
384,-0.07480014860630035,-0.042764440178871155
385,-0.12243510782718658,0.21701723337173462
386,-0.1906205117702484,-0.042505208402872086
387,-0.2654794454574585,-0.036550864577293396
388,-0.04144084081053734,-0.14510583877563477
389,-0.04390767961740494,-0.145096093416214
390,-0.32010459899902344,-0.0325995497405529
391,-0.22299973666667938,-0.012288667261600494
392,-0.5043430328369141,-0.11426206678152084
393,-0.1816159188747406,-0.066826730966568
394,-0.5438652634620667,-0.029256589710712433
395,-0.42257216572761536,-0.001885928213596344
396,-0.27421537041664124,-0.036896951496601105
397,-0.08944641053676605,-0.06800054013729095
398,-0.1622622311115265,-0.041964203119277954
399,-0.08078484237194061,-0.06546024233102798
400,-0.023501265794038773,-0.15480758249759674
401,-0.02689608931541443,0.09708843380212784
402,0.37195903062820435,-0.17042168974876404
403,-0.26761606335639954,-0.237865149974823
404,-0.16245655715465546,-0.2769511938095093
405,-0.4305415451526642,-0.13683965802192688
406,0.20992165803909302,-0.21932768821716309
407,0.004671946167945862,-0.302171915769577
408,-0.0846346914768219,-0.318350225687027
409,-0.16830776631832123,-0.33844393491744995
410,0.10531771183013916,-0.31676506996154785
411,-0.07799717783927917,-0.1060900166630745
412,-0.06961730867624283,-0.04410224035382271
413,-0.19483859837055206,-0.15364012122154236
414,-0.17771334946155548,-0.024245060980319977
415,-0.14510633051395416,-0.05835043266415596
416,-0.2630586624145508,-0.026513010263442993
417,-0.17106030881404877,-0.09788195788860321
418,-0.09513609111309052,-0.10966457426548004
419,-0.04027550667524338,0.005184158682823181
420,-0.17347881197929382,-0.030487217009067535
421,-0.12420585751533508,0.010853610932826996
422,-0.17753943800926208,-0.04561326280236244
423,-0.10760237276554108,-0.13344624638557434
424,0.0011210478842258453,-0.3000245988368988
425,-0.054968275129795074,-0.28574496507644653
426,-0.05925451219081879,-0.11305008828639984
427,-0.05190053954720497,-0.09523281455039978
428,-0.16617995500564575,0.02118764817714691
429,-0.15872257947921753,-0.028336919844150543
430,-0.1780977100133896,-0.0204048752784729
431,-0.14075255393981934,-0.05432557314634323
432,-0.11150716245174408,-0.06241995096206665
433,-0.5567956566810608,0.2255689799785614
434,-0.06414088606834412,0.08644596487283707
435,0.050210028886795044,0.07766953855752945
436,0.006559990346431732,0.09312430769205093
437,0.0022382065653800964,0.04214537888765335
438,-0.5081586241722107,0.12504056096076965
439,-0.12645751237869263,0.006726905703544617
440,-0.16428205370903015,-0.02182222157716751
441,-0.18255548179149628,-0.006554991006851196
442,-0.17508868873119354,-0.01733206957578659
443,-0.16018518805503845,-0.03321930021047592
444,-0.18860816955566406,-0.014519773423671722
445,-0.2112109214067459,-0.03682524710893631
446,-0.11456716060638428,-0.06385047733783722
447,0.6241111755371094,-0.004557020962238312
448,0.3161737322807312,-0.01885256916284561
449,0.5252788066864014,0.01036112755537033
450,0.5334522128105164,0.02419542521238327
451,0.0902051031589508,-0.1386122703552246
452,-0.05776291340589523,-0.14526468515396118
453,-0.20584982633590698,-0.06493496894836426
454,-0.20036405324935913,-0.040020789951086044
455,-0.21900483965873718,-0.0547650121152401
456,-0.22561877965927124,-0.0738985687494278
457,-0.1643030047416687,-0.06328270584344864
458,-0.11853590607643127,-0.08432219922542572
459,0.008777201175689697,-0.05023326724767685
460,0.23387092351913452,-0.1150890663266182
461,0.3903525471687317,-0.13877439498901367
462,-0.1415993720293045,-0.015840984880924225
463,0.18147099018096924,-0.12634575366973877
464,0.17153580486774445,-0.026124507188796997
465,0.09112811088562012,0.05995369702577591
466,0.17642857134342194,-0.08530668914318085
467,-0.021810472011566162,-0.0935983806848526
468,-0.11868312954902649,0.011336199939250946
469,0.20569491386413574,0.08062823861837387
470,-0.055664971470832825,-0.032439399510622025
471,-0.017888903617858887,0.07795736938714981
472,0.14554563164710999,0.08517483621835709
473,0.037822380661964417,0.05438152700662613
474,-0.14706693589687347,0.04301012307405472
475,-0.04174123704433441,0.06540121883153915
476,-0.06740309298038483,-0.10244841873645782
477,-0.04775812476873398,-0.14592227339744568
478,-0.09143569320440292,-0.04216767102479935
479,-0.20025217533111572,-0.06629031896591187
480,-0.2728024125099182,-0.006263509392738342
481,-0.20999160408973694,-0.07288123667240143
482,-0.21449515223503113,-0.04898510500788689
483,-0.20584405958652496,-0.019268952310085297
484,0.06820758432149887,0.14318665862083435
485,0.02273102104663849,0.11570776253938675
486,-0.04380304366350174,-0.031010225415229797
487,-0.009343177080154419,0.15118125081062317
488,-0.14554035663604736,-0.043961502611637115
489,-0.12701232731342316,-0.036724649369716644
490,0.07759600877761841,-0.18055829405784607
491,-0.1486375778913498,-0.21728572249412537
492,-0.17363861203193665,-0.25922808051109314
493,-0.21287493407726288,-0.10462669283151627
494,-0.18318909406661987,-0.05560901015996933
495,0.025800392031669617,-0.02460268884897232
496,-0.010126017034053802,-0.0765204131603241
497,0.041489750146865845,-0.2120717167854309
498,-0.2090643048286438,-0.12948396801948547
499,-0.1864590346813202,-0.10591348260641098
500,-0.13414105772972107,-0.10147149115800858
501,-0.1819712370634079,-0.09928897023200989
502,-0.23853394389152527,-0.1158851906657219
503,-0.31558507680892944,-0.160844087600708
504,-0.16150450706481934,-0.12860940396785736
505,-0.1906006932258606,-0.0487239807844162
506,0.03181219846010208,-0.05815274640917778
507,-0.10276074707508087,-0.08649566024541855
508,-0.2049020230770111,-0.11287346482276917
509,-0.15667690336704254,-0.09032122790813446
510,0.02413521707057953,-0.046164900064468384
511,0.041971318423748016,-0.030672810971736908
512,-0.20403656363487244,-0.06352119892835617
513,0.051009900867938995,-0.20888128876686096
514,0.3207130432128906,0.049177028238773346
515,0.08673536777496338,-0.010934188961982727
516,-0.030451029539108276,-0.0834926962852478
517,0.05424316227436066,-0.057261452078819275
518,0.10321789979934692,-0.06224972382187843
519,0.05490793287754059,-0.03594668209552765
520,0.011569127440452576,-0.01619098335504532
521,-0.030402321368455887,-0.011437438428401947
522,0.04349450021982193,-0.007263876497745514
523,-0.0158827044069767,-0.028135783970355988
524,0.009523540735244751,-0.010848231613636017
525,0.020150423049926758,-0.015759743750095367
526,0.02036646008491516,-0.0962306410074234
527,0.027893811464309692,-0.08297800272703171
528,-0.11104846000671387,-0.0008191689848899841
529,-0.043497104197740555,-0.07216799259185791
530,-0.010183006525039673,-0.025703653693199158
531,0.029177777469158173,-0.04734300076961517
532,-0.09401842951774597,-0.04213060066103935
533,-0.10376664996147156,-0.0526161789894104
534,-0.1607545018196106,-0.038071468472480774
535,-0.283880352973938,-0.0292881578207016
536,-0.2181379348039627,-0.0862317904829979
537,-0.10142816603183746,-0.11505571752786636
538,0.11740538477897644,-0.13669604063034058
539,-0.13140064477920532,-0.06460513919591904
540,0.05890375375747681,-0.1452905833721161
541,0.11526556313037872,-0.035900648683309555
542,0.2151378095149994,-0.10942154377698898
543,0.05874212086200714,0.016923032701015472
544,-0.003413580358028412,0.023357205092906952
545,0.04178536683320999,-0.03125537559390068
546,0.19957292079925537,-0.07705657184123993
547,0.22306790947914124,-0.11738955974578857
548,0.11090193688869476,-0.04199528694152832
549,0.06139157712459564,0.08495087176561356
550,0.032176628708839417,0.027624912559986115
551,-0.0763980820775032,0.04607606679201126
552,-0.09333720803260803,0.054013438522815704
553,-0.1392682045698166,0.027217872440814972
554,-0.12360958755016327,-0.2045958936214447
555,-0.05959699675440788,-0.39469054341316223
556,-0.2552752196788788,-0.005768239498138428
557,-0.37094491720199585,-0.11158838868141174
558,-0.11294685304164886,-0.14045466482639313
559,-0.037733420729637146,-0.1339995265007019
560,-0.2419205605983734,-0.02651091292500496
561,-0.21702614426612854,-0.010893486440181732
562,-0.26241523027420044,-0.1377667486667633
563,-0.4178759455680847,-0.1452670395374298
564,-0.5060684680938721,-0.03772499039769173
565,-0.3197336494922638,-0.14421391487121582
566,-0.43232956528663635,-0.05282444879412651
567,-0.33473727107048035,-0.04193136841058731
568,-0.3118346631526947,-0.1672433763742447
569,-0.4259052872657776,-0.12215809524059296
570,-0.14430657029151917,-0.005436472594738007
571,-0.3498168885707855,-0.14274710416793823
572,0.034913837909698486,-0.18439176678657532
573,0.2738686800003052,0.07616544514894485
574,0.47296273708343506,0.0737934485077858
575,0.2577666640281677,-0.10356838256120682
576,0.043805837631225586,-0.2820402979850769
577,-0.22597241401672363,-0.05614522472023964
578,-0.17522546648979187,-0.15598738193511963
579,-0.11736655235290527,-0.11753951758146286
580,-0.10233837366104126,-0.009281016886234283
581,-0.12520776689052582,0.05764365941286087
582,-0.1901368796825409,0.003031700849533081
583,-0.10446181893348694,0.060254670679569244
584,-0.008117593824863434,-0.04359400272369385
585,0.04507041722536087,-0.13371041417121887
586,-0.11440078914165497,-0.06661966443061829
587,-0.13693955540657043,-0.028170160949230194
588,-0.032424017786979675,-0.013704322278499603
589,-0.15720456838607788,-0.024561256170272827
590,-0.11868579685688019,-0.017813630402088165
591,-0.2618216872215271,-0.01826498657464981
592,-0.05724647641181946,-0.0995355024933815
593,0.2762084901332855,-0.01799497753381729
594,-0.062489718198776245,0.09697569161653519
595,0.1729835420846939,-0.1354556381702423
596,-0.06149274855852127,-0.21816474199295044
597,-0.3565075397491455,-0.06497600674629211
598,-0.2460409551858902,0.03863205760717392
599,-0.13013118505477905,-0.01083635538816452
600,-0.09849648177623749,0.00015898048877716064
601,-0.15766043961048126,-0.10341759026050568
602,-0.1504340022802353,-0.03208600729703903
603,-0.0836544930934906,-0.000680871307849884
604,-0.11821295320987701,0.0010616108775138855
605,-0.18282370269298553,-0.054130326956510544
606,-0.2303437441587448,-0.03649906814098358
607,-0.039029888808727264,-0.12036862969398499
608,-0.18914374709129333,-0.03632620349526405
609,-0.16816158592700958,0.030064061284065247
610,-0.05645778030157089,-0.0705876499414444
611,-0.06540512293577194,-0.026317551732063293
612,-0.057231128215789795,-0.004035286605358124
613,-0.019086528569459915,-0.027505546808242798
614,-0.11070632934570312,0.05687914043664932
615,-0.11698192358016968,0.01769404113292694
616,-0.03572798892855644,-0.050524186342954636
617,-0.09502266347408295,-0.11596449464559555
618,-0.5054479837417603,-0.11887964606285095
619,-0.26239213347435,-0.1258169710636139
620,-0.4843023717403412,-0.06112859398126602
621,-0.3437536954879761,-0.03294343873858452
622,-0.2259269654750824,-0.05172273889183998
623,-0.6026504635810852,-0.08894413709640503
624,-0.28627851605415344,-0.06231748312711716
625,-0.15996596217155457,-0.08506347984075546
626,0.604495644569397,0.00499541312456131
627,0.5387405157089233,-0.04949148744344711
628,-0.0632690042257309,-0.2087956666946411
629,-0.13898831605911255,-0.06846372038125992
630,0.42454445362091064,-0.039495937526226044
631,0.5760831832885742,0.06709922105073929
632,0.6261519193649292,0.045737721025943756
633,0.6555763483047485,-0.3092201352119446
634,0.5368430614471436,0.0643441304564476
635,0.08831879496574402,-0.32763367891311646
636,-0.04932936653494835,-0.14216217398643494
637,-0.13503393530845642,0.002446882426738739
638,-0.10617496073246002,-0.052819184958934784
639,-0.1478787660598755,-0.058720968663692474
640,-0.02037195861339569,-0.12160119414329529
641,-0.10576781630516052,-0.07633550465106964
642,-0.44180187582969666,-0.012156881392002106
643,-0.22710123658180237,0.15116986632347107
644,-0.3651124835014343,-0.07462899386882782
645,-0.16604165732860565,0.022018462419509888
646,-0.06605693697929382,0.033294759690761566
647,-0.05786534398794174,-0.11934099346399307
648,0.02216525375843048,0.012505553662776947
